alert_type,trader_id,symbol,timestamp,price,total_quantity,z_score,severity,detected_at
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:05,78.42,48667.813,4.69,CRITICAL,2026-04-02T08:16:27.308763
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:06,78.42,48648.512,4.69,CRITICAL,2026-04-02T08:16:27.308801
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:07,78.41,48687.838,4.69,CRITICAL,2026-04-02T08:16:27.308829
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:08,78.41,48693.997,4.7,CRITICAL,2026-04-02T08:16:27.308855
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:09,78.4,48764.461,4.7,CRITICAL,2026-04-02T08:16:27.308880
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:10,78.4,48992.169,4.73,CRITICAL,2026-04-02T08:16:27.308906
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:11,78.43,49011.75,4.73,CRITICAL,2026-04-02T08:16:27.309089
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:12,78.44,48966.449,4.73,CRITICAL,2026-04-02T08:16:27.309122
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:13,78.46,49042.873,4.74,CRITICAL,2026-04-02T08:16:27.309149
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:14,78.5,50007.279,4.85,CRITICAL,2026-04-02T08:16:27.309175
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:15,78.48,48805.586,4.71,CRITICAL,2026-04-02T08:16:27.309200
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:16,78.47,48789.845,4.71,CRITICAL,2026-04-02T08:16:27.309226
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:17,78.48,48767.283,4.7,CRITICAL,2026-04-02T08:16:27.309252
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:18,78.49,48780.065,4.71,CRITICAL,2026-04-02T08:16:27.309278
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:19,78.5,48749.957,4.7,CRITICAL,2026-04-02T08:16:27.309304
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:20,78.5,45881.631,4.36,CRITICAL,2026-04-02T08:16:27.309329
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:21,78.49,44701.889,4.22,CRITICAL,2026-04-02T08:16:27.309367
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:22,78.51,44482.681,4.2,CRITICAL,2026-04-02T08:16:27.309393
WASH_TRADE,UNKNOWN (Binance public data),SOLUSDT,2026-04-02 02:45:23,78.5,39460.606,3.6,CRITICAL,2026-04-02T08:16:27.309418
